0	17050
0	11647
1	17180
1	12563
2	10883
2	14113
3	11687
3	167
3	13978
4	11600
4	7452
5	2639
5	16481
5	12664
6	1023
6	2319
6	11331
6	7129
7	9083
7	11379
8	12359
8	10199
9	5932
9	2581
9	12374
9	1217
9	17201
10	13055
10	11501
10	1425
10	14500
11	6485
11	6757
12	2621
12	3827
13	17524
13	5999
14	11167
14	3714
14	12567
15	560
15	2980
15	3924
16	11379
16	14522
17	11379
17	12437
18	15729
18	9819
19	5202
19	3058
19	11556
19	13757
20	12960
20	13311
20	4543
21	14061
21	5014
22	4461
22	18146
22	9956
22	16492
23	10885
23	11692
24	12852
24	7097
25	6780
25	11376
26	6632
26	13723
26	10663
27	15156
27	9621
28	10984
28	11729
28	3130
28	11065
29	14548
29	14474
29	6697
29	1498
29	5883
30	6862
30	10266
31	15760
31	11761
31	1806
32	3127
32	7010
33	14275
33	13001
33	6179
33	17933
33	2980
34	11358
34	7787
35	17206
35	14474
36	2001
36	8218
36	17751
37	11950
37	1835
37	5070
38	6771
38	9936
38	5315
38	8484
39	13863
39	10237
39	3228
39	10204
40	12153
40	12537
41	5744
41	5982
42	552
42	3397
42	5814
42	3111
43	4109
43	14695
43	3912
43	9945
44	17988
44	8921
44	2105
45	326
45	7914
46	12685
46	17763
47	2497
47	15994
48	1632
48	11303
49	10679
49	18000
49	14900
50	5231
50	4906
50	16190
51	9371
51	8144
51	11095
51	3088
52	9140
52	15077
52	5526
52	5650
52	3915
52	6057
53	13992
53	2595
54	15167
54	16513
55	14524
55	17952
56	17878
56	15788
57	8408
57	14275
57	7455
57	12970
57	10144
58	16961
58	14733
58	4858
58	12597
58	13801
58	12798
58	12777
59	5622
59	4467
59	9325
60	11186
60	11790
61	1255
61	347
62	1563
62	10488
62	6210
63	14906
63	8002
63	1857
63	13235
63	11651
64	14463
64	3931
65	1065
65	3630
65	7178
66	5524
66	5844
67	3236
67	16693
67	307
68	7555
68	2467
69	1925
69	2524
69	3827
70	13554
70	16389
70	10862
71	8638
71	2872
72	16121
72	12183
73	15195
73	11973
73	16827
74	15508
74	5759
75	15620
75	1450
76	10625
76	7709
77	11541
77	1688
77	2765
77	16511
78	14185
78	15144
78	3403
79	14099
79	17403
80	5171
80	18108
80	8245
81	6391
81	14179
82	12552
82	6726
83	6642
83	9743
83	284
83	7970
84	14674
84	13701
85	11096
85	12631
85	15606
86	11827
86	4065
87	2934
87	15402
88	3541
88	943
88	15891
88	4708
88	12331
88	7809
89	9665
89	9015
90	16937
90	3603
91	16268
91	232
92	11229
92	5526
93	15788
93	1149
94	5854
94	730
94	3509
95	7536
95	4783
95	5759
96	10903
96	13074
97	10223
97	846
98	6469
98	15269
98	6408
99	15253
99	3107
99	16865
99	4224
99	13292
99	11449
100	15191
100	5956
101	16668
101	2837
101	7708
102	14551
102	11628
103	5955
103	7777
104	8714
104	8230
105	5198
105	6005
106	15271
106	8473
106	4958
106	6073
107	13092
107	3374
107	13625
108	2479
108	7662
109	10037
109	1738
109	3214
109	14647
110	2669
110	448
111	8478
111	2749
112	15454
112	16206
112	3360
112	15588
113	12241
113	11663
113	13435
113	14856
114	2317
114	4511
114	7107
115	6855
115	9092
115	17286
116	15913
116	2902
117	9975
117	7866
117	10328
117	3579
118	6685
118	14650
118	8306
119	17625
119	4024
119	7098
120	1179
120	16423
121	8035
121	17006
121	14188
122	9332
122	15550
122	13668
122	14875
123	16649
123	13514
123	3091
124	16567
124	11181
125	13318
125	10443
126	8976
126	2421
126	10480
127	14797
127	14996
128	14357
128	9022
129	3591
129	9986
129	16054
129	6355
129	11169
129	7004
129	5806
130	3337
130	12875
131	13886
131	10940
131	10026
131	17440
131	599
132	3859
132	15108
133	9547
133	10053
133	14813
134	14602
134	16849
135	6301
135	1834
135	6179
135	3130
136	10883
136	4068
136	10698
136	10304
136	17682
136	5496
137	13248
137	9649
138	16705
138	2717
138	17248
139	10662
139	6666
139	6952
140	10611
140	8823
140	13593
141	4034
141	14267
141	1321
142	14999
142	16331
142	17357
143	6520
143	16831
144	14852
144	14126
144	4275
145	3533
145	18156
145	18084
145	5198
145	12256
145	4191
146	8269
146	16893
146	15989
146	16365
146	257
147	13493
147	2387
147	16776
148	9373
148	5019
149	11999
149	4368
149	1427
150	4575
150	10799
150	6697
150	6869
150	4859
150	10887
150	1022
151	2459
151	6055
152	3626
152	12892
152	13618
153	8616
153	4560
154	8545
154	3982
155	7850
155	17334
155	2995
156	6877
156	17688
157	6782
157	4314
158	12862
158	3807
159	7584
159	1961
160	10725
160	8958
160	7070
161	2524
161	5873
161	7955
162	760
162	11714
163	10219
163	5446
163	11822
164	149
164	9914
164	6
165	2730
165	518
166	3497
166	1348
167	18073
167	1049
168	17485
168	11376
169	13921
169	15290
170	6756
170	6451
170	15195
170	2299
170	9450
171	17524
171	17823
172	15839
172	8954
173	2392
173	13768
